id,MLM,HLM
TEST_000,12.554049938917162,34.8962926864624
TEST_001,64.45483207702637,82.96786785125732
TEST_002,36.1434331536293,56.79111838340759
TEST_003,34.4316104054451,61.14632904529571
TEST_004,60.79011023044586,85.26234984397888
TEST_005,60.16962766647339,90.51579594612122
TEST_006,20.043540000915527,46.22323393821716
TEST_007,24.57917630672455,56.18118464946746
TEST_008,13.399690389633179,30.686919689178467
TEST_009,24.363893270492554,63.62433075904846
TEST_010,12.221489548683167,38.06557238101959
TEST_011,59.235764741897576,85.15439510345459
TEST_012,65.01667261123657,90.01116871833801
TEST_013,29.009275436401367,62.97427415847778
TEST_014,9.919387102127075,26.686187386512756
TEST_015,68.10466527938843,83.39104652404785
TEST_016,45.4192590713501,63.66713881492615
TEST_017,24.439915120601654,61.94262742996216
TEST_018,65.35922050476074,83.97934556007385
TEST_019,49.62460994720459,80.22480964660645
TEST_020,7.814227342605591,22.890726625919342
TEST_021,10.230844132602215,29.298990964889526
TEST_022,10.065053887665272,26.461341381073
TEST_023,10.764099340885878,31.623164415359494
TEST_024,8.092962466180325,22.922396063804626
TEST_025,7.540957778692245,36.8002924323082
TEST_026,21.649483665823936,55.94023525714874
TEST_027,63.73844385147095,90.20769238471985
TEST_028,26.1387300491333,67.51174926757812
TEST_029,51.24807059764862,54.47997272014617
TEST_030,61.102444529533386,74.71402764320374
TEST_031,5.6094857677817345,20.94704955816269
TEST_032,2.5134383514523506,30.373195409774777
TEST_033,34.05500888824463,58.29282343387604
TEST_034,24.20729085803032,61.46547377109528
TEST_035,8.414978459477425,17.39992007613182
TEST_036,31.65891245007515,58.59403133392333
TEST_037,66.10049962997437,82.58212685585022
TEST_038,19.45258140563965,63.31447839736939
TEST_039,3.050774894654751,27.48894989490509
TEST_040,44.01273548603058,51.21889412403107
TEST_041,72.71161317825317,98.6501133441925
TEST_042,7.959637194871902,14.402282983064651
TEST_043,3.2945657707750797,30.564883053302765
TEST_044,2.3751867935061455,29.338529109954838
TEST_045,76.67953729629517,88.47917556762695
TEST_046,9.694887325167656,37.01507657766342
TEST_047,-0.781369600445032,19.92144174873829
TEST_048,54.19292032718659,71.96080803871155
TEST_049,40.92272400856018,72.35614061355591
TEST_050,68.96329045295715,75.0067150592804
TEST_051,22.094793766736984,40.71610510349274
TEST_052,20.022530555725098,35.60858130455017
TEST_053,26.283172667026523,46.127145886421204
TEST_054,5.007571317255497,30.312238335609436
TEST_055,12.197040729224682,46.908698081970215
TEST_056,38.43600273132324,68.42912197113037
TEST_057,44.13484752178192,72.7735161781311
TEST_058,2.7485127188265324,8.77938561141491
TEST_059,30.36647498607635,42.97032177448273
TEST_060,6.506405211985111,18.106310665607452
TEST_061,50.006188750267036,78.22208642959595
TEST_062,46.819306910037994,69.55513119697571
TEST_063,70.04247188568115,84.1818368434906
TEST_064,37.341933846473694,69.11468505859375
TEST_065,31.354922652244564,61.91006898880005
TEST_066,31.076678335666656,64.65699970722198
TEST_067,68.8098019361496,80.20304322242737
TEST_068,35.70166528224945,66.54523730278015
TEST_069,32.63857275247574,60.279757976531975
TEST_070,23.566089272499084,57.475045919418335
TEST_071,21.08684405684471,54.41705584526062
TEST_072,25.616352260112762,47.89849281311035
TEST_073,47.721413373947144,85.22046566009521
TEST_074,14.635128267109392,28.81166309118271
TEST_075,64.98793482780457,82.34609842300415
TEST_076,58.52617561817169,77.14004278182983
TEST_077,31.49742424488068,46.029459834098816
TEST_078,50.21789610385895,70.37597417831421
TEST_079,10.17193004488945,16.918175220489502
TEST_080,57.49431908130646,79.47646021842957
TEST_081,74.2061710357666,85.23667693138123
TEST_082,15.777998566627502,39.274500012397766
TEST_083,10.325774848461151,17.055995790287852
TEST_084,16.03873535990715,37.27352499961853
TEST_085,75.44965863227844,81.01760387420654
TEST_086,21.820492446422577,32.57734656333923
TEST_087,79.42057490348816,88.04529905319214
TEST_088,49.4907283782959,72.50420808792114
TEST_089,41.91404342651367,77.52463698387146
TEST_090,19.333442859351635,41.457141041755676
TEST_091,14.88966777920723,32.485517263412476
TEST_092,46.0495400428772,61.19805693626403
TEST_093,22.515388131141663,49.7122997045517
TEST_094,78.78344297409058,83.21219325065613
TEST_095,14.859456308186052,39.68475013971329
TEST_096,83.74747514724731,95.77851295471191
TEST_097,88.44136118888855,87.24907279014587
TEST_098,4.814969189465046,18.113743662834167
TEST_099,-0.6544844061136246,9.10419836640358
TEST_100,70.667964220047,87.92672753334045
TEST_101,3.8001084513962264,18.090846240520477
TEST_102,58.134205341339104,85.04186749458313
TEST_103,32.432661056518555,74.51093316078186
TEST_104,20.202327966690063,42.40009009838104
TEST_105,39.93386000394821,64.58512544631958
TEST_106,32.21184819936752,45.367339849472046
TEST_107,77.83128023147583,87.33615756034851
TEST_108,36.85810029506683,74.92907524108887
TEST_109,5.809867344796658,14.41592775285244
TEST_110,20.2328023314476,60.06397604942322
TEST_111,4.7987862303853035,39.37409222126007
TEST_112,13.207303769886494,30.13542115688324
TEST_113,65.8466637134552,77.73053407669067
TEST_114,23.064913004636765,60.847119688987725
TEST_115,3.777570314705372,22.693613171577454
TEST_116,12.011077776551247,28.518176525831223
