id,MLM,HLM
TEST_000,27.965405136346817,48.410475850105286
TEST_001,60.43040692806244,76.46516561508179
TEST_002,38.76547634601593,54.838325679302216
TEST_003,38.166756331920624,56.40234321355819
TEST_004,56.23287439346314,75.0343930721283
TEST_005,52.166783511638634,72.08037078380585
TEST_006,32.130829244852066,54.98850554227829
TEST_007,33.04497241973877,52.86806523799896
TEST_008,29.491484761238095,49.119722843170166
TEST_009,22.512865662574768,44.850616455078125
TEST_010,25.99544167518616,37.2443088889122
TEST_011,55.18031716346741,74.25610184669495
TEST_012,59.03317391872406,76.12856388092041
TEST_013,35.1757150888443,52.842726111412055
TEST_014,27.01233714818955,41.29868805408478
TEST_015,72.42356836795807,86.24631106853485
TEST_016,10.859213098883629,19.49726030230522
TEST_017,37.575618624687195,56.52969568967819
TEST_018,67.78671681880951,75.44290840625763
TEST_019,48.944739401340485,63.370270133018494
TEST_020,26.867127865552902,42.36671686172485
TEST_021,16.16366945207119,31.294713020324703
TEST_022,17.52946861088276,33.14265355467796
TEST_023,23.030754923820496,42.38419234752655
TEST_024,22.040029913187027,33.517099022865295
TEST_025,35.52475303411484,49.36903715133667
TEST_026,24.603144973516464,44.346478283405304
TEST_027,47.27424532175064,68.89555752277374
TEST_028,29.315584152936935,51.324984431266785
TEST_029,44.08955901861191,59.73024487495422
TEST_030,46.283858716487885,58.361969590187066
TEST_031,14.187710285186766,26.028229892253872
TEST_032,29.107489436864853,48.293336033821106
TEST_033,34.65743899345398,52.20371305942535
TEST_034,32.273636162281036,56.23888850212098
TEST_035,18.73711407184601,36.211046278476715
TEST_036,44.33788180351257,64.45939421653748
TEST_037,40.853271186351776,54.87189769744874
TEST_038,27.28706166148186,50.30779272317887
TEST_039,34.43348526954651,50.18994301557541
TEST_040,10.795720294117928,32.2797828912735
TEST_041,40.18155515193939,65.82603454589844
TEST_042,3.7605990248266608,13.989307396113873
TEST_043,23.748800605535507,41.25319063663483
TEST_044,24.825917184352875,43.31471771001816
TEST_045,57.47794657945633,69.84859704971313
TEST_046,11.11736997961998,36.8018102645874
TEST_047,23.19334164261818,37.722501158714294
