id,MLM,HLM
TEST_000,7.1648688316345215,40.113975524902344
TEST_001,66.7188491821289,78.42564392089844
TEST_002,26.359371185302734,63.016754150390625
TEST_003,38.508052825927734,60.80937194824219
TEST_004,66.71282196044922,84.3362808227539
TEST_005,80.26329040527344,86.58123779296875
TEST_006,11.489822387695312,32.09199142456055
TEST_007,31.511821746826172,62.32584762573242
TEST_008,13.434431076049805,32.177978515625
TEST_009,28.347965240478516,68.06856536865234
TEST_010,34.41933822631836,50.99599838256836
TEST_011,63.77730941772461,84.63748931884766
TEST_012,74.80204772949219,100.5346908569336
TEST_013,39.41527557373047,71.07308197021484
TEST_014,-7.731837749481201,19.870969772338867
TEST_015,71.61756134033203,85.744140625
TEST_016,39.52437973022461,64.89681243896484
TEST_017,12.695209503173828,42.805747985839844
TEST_018,77.12336730957031,82.071533203125
TEST_019,63.92501449584961,82.0242919921875
TEST_020,6.621293544769287,27.449100494384766
TEST_021,7.564474582672119,19.980159759521484
TEST_022,8.289034843444824,40.93955993652344
TEST_023,6.491311073303223,31.933408737182617
TEST_024,8.008420944213867,35.9517707824707
TEST_025,11.281494140625,53.715877532958984
TEST_026,20.62834930419922,49.71970748901367
TEST_027,84.98892211914062,90.96866607666016
TEST_028,23.634183883666992,59.347415924072266
TEST_029,58.441017150878906,50.04542922973633
TEST_030,61.880916595458984,71.55333709716797
TEST_031,8.961668968200684,33.31963348388672
TEST_032,8.212228775024414,29.352394104003906
TEST_033,45.82906723022461,72.13578796386719
TEST_034,21.59035873413086,54.67213439941406
TEST_035,8.7432279586792,17.193389892578125
TEST_036,43.964786529541016,58.04397964477539
TEST_037,75.88384246826172,84.81643676757812
TEST_038,30.32217025756836,66.25553894042969
TEST_039,1.274732232093811,27.708620071411133
TEST_040,49.77933883666992,67.62279510498047
TEST_041,74.0228500366211,97.86784362792969
TEST_042,4.494751930236816,21.567974090576172
TEST_043,6.407129764556885,30.802005767822266
TEST_044,8.189687728881836,30.146968841552734
TEST_045,87.97407531738281,85.3359603881836
TEST_046,22.006376266479492,39.4680290222168
TEST_047,-6.094722747802734,17.811084747314453
TEST_048,68.46065521240234,85.7823257446289
TEST_049,54.02825927734375,71.84446716308594
TEST_050,85.03314971923828,82.2518081665039
TEST_051,24.261341094970703,37.75407791137695
TEST_052,17.674835205078125,48.0219612121582
TEST_053,11.348069190979004,40.9208984375
TEST_054,10.32493782043457,32.03950881958008
TEST_055,9.130271911621094,34.410335540771484
TEST_056,31.592586517333984,59.515464782714844
TEST_057,27.943008422851562,50.012939453125
TEST_058,3.9464480876922607,22.163957595825195
TEST_059,34.96727752685547,53.92890548706055
