id,MLM,HLM
TEST_000,10.690086781978607,32.257080525159836
TEST_001,60.14407128095627,80.59791028499603
TEST_002,38.08098301291466,61.422954201698296
TEST_003,42.04364329576492,71.27846300601959
TEST_004,59.14645344018936,85.01843810081482
TEST_005,57.95435816049576,85.3849732875824
TEST_006,15.346785075962543,40.98819896578789
TEST_007,25.10142788290978,56.919321715831764
TEST_008,13.021613992750645,24.491089582443237
TEST_009,11.587221696972847,50.889852643013
TEST_010,15.319330655038357,35.30285879969597
TEST_011,54.91364538669586,82.65922427177429
TEST_012,65.51634669303894,86.4381468296051
TEST_013,28.358336687088016,61.046208143234246
TEST_014,13.649576753377914,31.154642552137375
TEST_015,59.581247270107276,81.06252133846283
TEST_016,54.24336403608322,65.13730973005295
TEST_017,33.779863864183426,66.16743832826614
TEST_018,69.14311289787292,83.73180270195007
TEST_019,49.77689832448959,77.43643164634705
TEST_020,9.595278222113848,22.748419493436813
TEST_021,10.600490868091583,25.130246225744486
TEST_022,13.864393420517446,26.95455327630043
TEST_023,14.57942992448807,29.07241448760033
TEST_024,9.550275802612305,19.760022535920143
TEST_025,12.671018969267605,43.63415166735649
TEST_026,12.92042128741741,48.546161353588104
TEST_027,65.6079974770546,93.1555312871933
TEST_028,21.27694509923458,58.56966018676758
TEST_029,59.75150167942047,57.372932732105255
TEST_030,57.12064772844314,78.02930355072021
TEST_031,3.875394277274609,15.286821536719799
TEST_032,5.3077782317996025,33.759395480155945
TEST_033,25.685327127575874,51.2522928416729
TEST_034,18.108315505087376,53.41375529766083
TEST_035,7.104878723621369,10.626542940735817
TEST_036,25.328326448798176,58.2930514216423
TEST_037,58.02936941385269,80.33222675323486
TEST_038,18.079982921481133,54.323922991752625
TEST_039,4.619957283139229,24.426688812673092
TEST_040,40.13564616441727,46.72243595123291
TEST_041,70.35672008991241,101.36966764926912
TEST_042,12.742320969700813,8.698898805305362
TEST_043,6.315650679171085,30.56109517812729
TEST_044,5.256206318736076,30.450170040130615
TEST_045,77.14648425579071,87.55944073200226
TEST_046,9.38324972987175,33.41336652636528
TEST_047,6.837269067764281,21.559697575867176
TEST_048,61.11242353916169,76.82860791683197
TEST_049,40.95328167080879,66.00363075733185
TEST_050,72.03835368156433,80.51498830318451
TEST_051,14.564914852380753,33.52109998464584
TEST_052,24.994884803891182,43.194376081228256
TEST_053,29.851703643798828,51.82981550693512
TEST_054,6.371533684432507,27.137351930141453
TEST_055,10.001674853265285,34.595893770456314
TEST_056,38.37718948721886,62.75318264961243
TEST_057,50.02136051654815,71.65420174598694
TEST_058,7.212368026375771,10.653469376266003
TEST_059,31.17963269352913,43.72481822967529
TEST_060,3.6291468888521194,19.863244891166687
TEST_061,44.52429175376892,73.97060811519623
TEST_062,40.92832863330841,65.33505886793137
TEST_063,67.66490638256073,87.01581060886383
TEST_064,49.73221838474274,79.87008690834045
TEST_065,49.924151599407196,77.76301562786102
TEST_066,43.87688100337982,75.33088028430939
TEST_067,70.40578633546829,86.85033202171326
TEST_068,31.801965534687042,64.00436282157898
TEST_069,23.517843931913376,48.32478106021881
TEST_070,23.737991526722908,52.77518898248672
TEST_071,20.19688807427883,49.55112189054489
TEST_072,28.034648299217224,53.53061571717262
TEST_073,45.39611995220184,82.78917372226715
TEST_074,17.50986136496067,33.15268538892269
TEST_075,64.09545570611954,84.9643748998642
TEST_076,50.55049419403076,72.44104504585266
TEST_077,35.42542427778244,48.30644816160202
TEST_078,37.058916091918945,61.54027462005616
TEST_079,18.060723543167114,23.89836418442428
TEST_080,61.0109144449234,80.96739888191223
TEST_081,73.39971274137497,84.89515900611877
TEST_082,15.034111738204956,38.06083902716637
TEST_083,7.971637845039367,13.980528898537159
TEST_084,15.432264506816864,39.02722239494324
TEST_085,71.92709982395172,77.8307569026947
TEST_086,35.00484436750412,44.14562091231346
TEST_087,80.92152714729309,90.05438089370728
TEST_088,45.907577723264694,70.10311722755432
TEST_089,47.92640179395676,79.45955365896225
TEST_090,19.632264897227287,39.79208320379257
TEST_091,18.085157796740532,31.760606020689007
TEST_092,55.3272208571434,71.99086844921112
TEST_093,19.125291910022497,48.55720579624176
TEST_094,85.67803621292114,85.78900814056396
TEST_095,19.83835905790329,46.05464845895767
TEST_096,75.63767373561859,89.69611823558807
TEST_097,86.4484190940857,87.4771249294281
TEST_098,4.0406497567892075,13.798457905650139
TEST_099,4.151417408138514,6.7056942638009795
TEST_100,69.59051728248596,83.95657777786255
TEST_101,2.586941160261631,18.395288810133934
TEST_102,53.739922046661384,83.42768371105194
TEST_103,32.51213073730469,71.19786262512207
TEST_104,21.28896102309227,40.826790034770966
