id,MLM,HLM
TEST_000,19.7993203997612,45.499776005744934
TEST_001,58.40921342372894,77.26320743560791
TEST_002,37.45891869068146,56.73797309398652
TEST_003,46.9238942861557,62.3391979932785
TEST_004,48.66461753845215,75.48629939556122
TEST_005,67.13681519031525,86.19361579418182
TEST_006,29.56925481557846,50.75237900018692
TEST_007,22.789647057652473,53.237678706645966
TEST_008,15.701981037855148,25.087368898093697
TEST_009,20.144342351704836,61.4982295036316
TEST_010,24.819258078932762,52.418263256549835
TEST_011,71.75927460193634,87.1076238155365
TEST_012,56.30831182003021,75.8201253414154
TEST_013,46.739628314971924,75.97422420978546
TEST_014,19.26162540912628,33.59688099473715
TEST_015,60.019218027591705,71.09378933906555
TEST_016,21.506847068667412,32.704655826091766
TEST_017,24.60267499089241,58.03283482789994
TEST_018,74.98960375785828,86.61762356758118
TEST_019,65.63729763031006,89.012890458107
TEST_020,9.520168267190456,33.62538918852806
TEST_021,5.910322219133377,26.109511628746983
TEST_022,11.633511409163475,26.913838386535645
TEST_023,6.669732225127518,26.672649234533306
TEST_024,13.189611844718458,34.053378105163574
TEST_025,22.952724248170853,54.77978020906449
TEST_026,14.030841141939163,45.10004103183746
TEST_027,49.60602283477783,78.70542347431183
TEST_028,24.8655666410923,62.67792254686355
TEST_029,55.93032628297806,61.38361155986786
TEST_030,52.64777600765228,72.52875328063965
TEST_031,7.725081220269203,24.468271732330322
TEST_032,11.369699537754059,36.2271848320961
TEST_033,36.724893897771835,66.98402523994446
TEST_034,12.76142245158553,47.045363783836365
TEST_035,11.62138229701668,17.92405754327774
TEST_036,22.52248987555504,50.99376261234283
TEST_037,56.19466185569764,77.22665727138519
TEST_038,18.47316619940102,51.166556775569916
TEST_039,5.079679489135742,23.302381858229637
TEST_040,19.77420963346958,30.842047184705734
TEST_041,56.61719650030136,83.53493094444275
TEST_042,8.924963120371103,12.673446610569956
TEST_043,10.534386923536658,32.013853937387466
TEST_044,19.588931500911713,46.65679007768631
TEST_045,60.466206073760986,89.27660882472992
TEST_046,12.35697379335761,32.572584450244904
TEST_047,-4.60047054104507,18.515301626175642
TEST_048,60.122061967849724,78.77286493778229
TEST_049,17.003248631954193,48.95986691117287
TEST_050,64.95420634746552,72.42172837257385
TEST_051,16.7622622102499,35.16434967517853
TEST_052,35.21518215537071,55.28464317321777
TEST_053,26.088629513978955,44.91668164730072
TEST_054,17.574838334694505,48.925447911024094
TEST_055,16.108373403549194,44.79677274823189
TEST_056,38.9091819524765,68.8724434375763
TEST_057,35.28060972690582,56.18683993816376
TEST_058,5.620357505977154,16.54033850878477
TEST_059,28.282293379306793,39.08551514148712
TEST_060,24.30583819746971,55.86615771055221
TEST_061,65.75117349624634,86.65860295295715
TEST_062,26.745343655347824,47.128055691719055
TEST_063,64.06540811061859,80.94479024410248
TEST_064,28.37089955806732,55.030857026576996
TEST_065,28.433968871831894,57.198532223701484
TEST_066,52.05266952514649,70.57986438274384
TEST_067,31.295294016599655,54.323195219039924
TEST_068,43.874192237854004,71.56639397144318
TEST_069,31.531364172697067,55.981043279171
TEST_070,17.772713601589203,38.197496086359024
TEST_071,32.84174770116806,64.54648554325104
TEST_072,36.03972107172012,63.295098543167114
TEST_073,45.48338919878006,85.87730824947357
TEST_074,28.832912594079975,49.45932537317276
TEST_075,57.4240118265152,76.4901065826416
TEST_076,20.379377976059914,52.00636416673661
TEST_077,46.95099651813507,56.44535601139069
TEST_078,42.66063153743744,77.6575917005539
TEST_079,15.364511646330357,27.502121627330776
TEST_080,56.50577723979951,76.48596465587616
TEST_081,55.914699137210846,61.82775944471359
TEST_082,19.430490285158157,43.14845472574234
TEST_083,12.722498495131731,25.61748787760735
TEST_084,16.35994739830494,37.18886509537697
TEST_085,75.83799123764038,78.39461624622345
TEST_086,22.406170144677162,33.54472130537033
TEST_087,78.77815961837769,91.02287828922272
TEST_088,40.218651443719864,67.4363362789154
TEST_089,64.95357364416122,90.30314326286316
TEST_090,22.668097503483295,54.63212639093399
