id,MLM,HLM
TEST_000,26.984520852565762,47.7148699760437
TEST_001,58.85026663541794,75.04237949848175
TEST_002,37.94282287359238,53.60771715641022
TEST_003,38.46129655838013,57.044092416763306
TEST_004,57.27500051259995,76.18020951747894
TEST_005,51.69116735458375,72.613565325737
TEST_006,32.403889894485474,55.31094104051591
TEST_007,31.753240823745728,52.42283880710602
TEST_008,29.255296289920807,48.939336240291595
TEST_009,24.004772752523422,46.29825830459595
TEST_010,25.50271049141884,37.00217694044113
TEST_011,56.56323254108428,74.3657261133194
TEST_012,59.861687421798706,76.72008812427521
TEST_013,35.52433341741562,54.130496382713325
TEST_014,26.92127674818039,41.38351947069168
TEST_015,72.17041790485382,86.69073045253754
TEST_016,11.605104729533195,20.556380450725555
TEST_017,35.49894854426384,55.42860269546509
TEST_018,67.42219269275665,75.37540674209595
TEST_019,48.42709094285965,63.04755747318268
TEST_020,25.361589938402172,40.89878112077713
TEST_021,15.569060295820236,31.584315299987793
TEST_022,16.99584037065506,32.653904259204865
TEST_023,19.883947521448135,39.248491525650024
TEST_024,22.56871595978737,34.23637956380844
TEST_025,35.48312604427338,49.63710397481918
TEST_026,23.60409364104271,43.43353867530823
TEST_027,47.719157338142395,69.75760102272034
TEST_028,30.653070509433743,52.2325336933136
TEST_029,44.80858951807022,60.9447181224823
TEST_030,46.15939110517502,58.418120741844184
TEST_031,12.912253364920618,24.612679183483124
TEST_032,26.777728348970413,46.14810645580292
TEST_033,35.810207426548004,53.45191955566406
TEST_034,31.054249256849285,54.94876682758332
TEST_035,18.173430562019348,35.55134475231171
TEST_036,42.50560820102692,62.33268141746521
TEST_037,41.031709015369415,55.3719037771225
TEST_038,26.951207816600796,49.708159267902374
TEST_039,35.71881949901581,51.7655873298645
TEST_040,11.36326927691698,32.66909301280975
TEST_041,42.534664273262024,67.55942761898041
TEST_042,2.94812292791903,12.719702944159508
TEST_043,23.734084367752075,40.773369669914246
TEST_044,23.693955093622208,42.63560205698013
TEST_045,59.53631937503815,72.02337980270386
TEST_046,9.385640323162079,34.80383485555649
TEST_047,22.97802597284317,38.106191754341125
TEST_048,53.349585235118866,65.81433832645416
TEST_049,29.72075790166855,47.7678456902504
TEST_050,60.060017704963684,68.50765585899353
TEST_051,18.568537533283234,38.183808624744415
TEST_052,31.305444836616513,47.655766904354095
TEST_053,37.08380311727524,47.05677092075348
TEST_054,31.266920566558838,49.908393025398254
TEST_055,26.617067754268646,49.29617315530777
TEST_056,31.423077881336216,50.350962281227105
TEST_057,42.03126102685928,58.71777892112732
TEST_058,17.945104241371155,27.996530681848526
TEST_059,35.567487180233,42.40682512521744
TEST_060,31.86469703912735,50.52449524402618
TEST_061,52.90761739015579,72.06246495246887
TEST_062,48.545508682727814,68.92259240150452
TEST_063,69.294154047966,81.72422349452972
TEST_064,37.9604771733284,57.92078793048858
TEST_065,46.93503022193909,63.727152943611145
TEST_066,41.006104946136475,60.782288908958435
TEST_067,45.446653962135315,59.944889545440674
TEST_068,47.73070067167282,67.5355327129364
TEST_069,31.547062695026394,50.91880589723588
TEST_070,26.11148238182068,41.51651084423065
TEST_071,21.120932810008526,42.253781259059906
TEST_072,43.3997517824173,56.05621457099914
TEST_073,47.56152272224426,67.83524930477142
TEST_074,36.31544470787048,47.37318456172943
TEST_075,74.00306046009064,98.29500317573547
TEST_076,44.749616086483,75.79401195049286
TEST_077,51.120707094669335,56.56907796859741
TEST_078,58.66660863161087,73.88358354568481
TEST_079,36.34597986936569,41.53718262910843
TEST_080,74.67395186424255,88.72678279876709
TEST_081,68.80272328853607,75.55767476558685
TEST_082,24.925134778022766,45.119094252586365
TEST_083,20.604509860277176,34.38987761735916
TEST_084,24.236158281564713,44.256891906261444
TEST_085,73.24289739131927,89.60419297218323
TEST_086,24.713244587183,33.60391587018967
TEST_087,72.34098255634308,89.12889301776886
TEST_088,48.65303963422775,62.46853828430176
TEST_089,25.371533483266827,44.31472659111023
TEST_090,26.749679595232013,39.51941907405853
TEST_091,29.17317062616348,48.08408945798874
TEST_092,42.371527552604675,54.064737558364875
TEST_093,34.93309885263443,52.75515079498291
TEST_094,73.95909190177917,83.70907425880432
TEST_095,34.62856650352478,49.692215621471405
TEST_096,58.95465731620788,80.0051611661911
TEST_097,75.07202446460724,78.93793165683746
TEST_098,9.124997779726982,31.336380541324615
TEST_099,24.978064447641373,39.17837083339691
TEST_100,73.33591282367706,86.45386219024658
TEST_101,12.424471639096737,29.178507328033447
TEST_102,58.89349281787872,75.07556021213531
TEST_103,47.006947100162506,71.26682698726654
TEST_104,33.39310586452484,50.60470461845398
TEST_105,45.72252869606018,58.14107596874237
TEST_106,50.56633323431014,58.603647351264954
TEST_107,56.43386632204056,73.79135251045227
TEST_108,40.08891463279724,57.461870908737176
TEST_109,25.27912586927414,44.982706010341644
TEST_110,38.05920630693436,75.2040421962738
TEST_111,24.113193452358246,49.453375935554504
TEST_112,25.32498463988304,30.80360502004623
TEST_113,55.55859923362731,72.04261183738708
TEST_114,42.39230543375015,69.6018660068512
TEST_115,24.75669354200363,41.776317954063416
TEST_116,32.84843027591705,50.11997938156127
TEST_117,46.54073089361191,64.23420310020447
TEST_118,44.6345517039299,57.5074577331543
TEST_119,31.38172060251236,45.02276808023453
TEST_120,50.95224648714065,74.4127905368805
TEST_121,50.081435441970825,64.68011260032654
TEST_122,23.290701508522034,37.63302743434906
TEST_123,44.15435999631882,64.67519044876099
TEST_124,18.795645013451576,39.61800694465637
TEST_125,46.96365833282471,65.3863513469696
TEST_126,30.223427712917328,60.24060547351837
TEST_127,46.9647490978241,72.25551307201385
TEST_128,57.66946077346802,70.01234948635101
TEST_129,18.930908143520355,38.14249098300934
TEST_130,43.9509117603302,69.65654730796814
TEST_131,23.024446219205856,44.02467727661133
TEST_132,26.00323840975761,47.432265281677246
TEST_133,50.04139453172684,67.12542295455933
TEST_134,35.95043897628784,56.155332922935486
TEST_135,37.801289558410645,61.55807971954346
TEST_136,86.10456585884094,97.5993001461029
TEST_137,37.07080006599426,51.239797472953796
TEST_138,6.518997270613909,14.249811172485352
TEST_139,24.359171986579895,35.48261612653732
TEST_140,5.382476486265659,27.149860113859177
TEST_141,35.55244117975235,50.82703739404678
TEST_142,46.815926134586334,52.255428433418274
TEST_143,21.24321460723877,29.509028792381287
TEST_144,45.15685439109802,63.00235033035278
TEST_145,17.261451333761215,29.712291359901428
TEST_146,67.62986779212952,80.46567618846893
TEST_147,42.470130920410156,68.40514957904816
TEST_148,22.89296180009842,39.65779393911362
TEST_149,43.405908048152924,69.13696229457855
TEST_150,29.962367564439774,55.833570957183845
TEST_151,53.668314814567566,66.68988406658173
TEST_152,42.87271320819855,56.61026179790497
TEST_153,8.008271902799606,35.12092113494873
TEST_154,25.73644950985908,43.339878022670746
TEST_155,37.833895683288574,54.42027747631073
TEST_156,25.071817338466644,50.50556331872939
TEST_157,42.147799134254456,59.40811157226562
TEST_158,37.851111590862274,50.78930467367172
TEST_159,29.836381822824475,39.556938111782074
TEST_160,59.69669461250305,73.44594240188599
TEST_161,44.50724899768829,58.19167971611024
TEST_162,87.2283798456192,88.23314011096954
TEST_163,63.16601574420929,77.76596426963806
TEST_164,21.189150623977184,35.57396084070206
TEST_165,28.728336095809937,47.73637294769287
TEST_166,6.1629733350127935,24.577083736658096
TEST_167,40.171157121658325,62.592310905456536
TEST_168,43.58096361160278,53.41723322868347
TEST_169,12.54114344716072,29.586765766143795
TEST_170,30.89404612779617,46.01603090763092
TEST_171,31.05561688542366,54.02812093496323
TEST_172,20.411740094423294,42.18577831983566
TEST_173,15.77444240450859,31.255113184452053
TEST_174,35.85292637348175,53.59580457210541
TEST_175,53.800921738147736,70.29248714447021
TEST_176,41.73313647508621,53.28865885734558
TEST_177,23.89742374420166,42.15707093477249
TEST_178,36.753571927547455,54.13208842277527
