id,MLM,HLM
TEST_000,22.62637346982956,47.90233105421066
TEST_001,56.66915446519851,77.99677550792694
TEST_002,39.28465977311134,60.90070754289627
TEST_003,46.03382647037506,67.60650038719177
TEST_004,53.0500841140747,82.50218629837036
TEST_005,68.09369444847107,84.53594028949738
TEST_006,23.71117264032364,47.63722389936447
TEST_007,27.78619840741158,53.7281259894371
TEST_008,17.934846207499504,33.41686241328716
TEST_009,23.455840796232224,64.57402616739273
TEST_010,23.641236275434494,55.97220242023469
TEST_011,70.26739060878754,88.31768572330475
TEST_012,52.28072702884674,67.04299181699753
TEST_013,53.05172502994537,75.27011752128601
TEST_014,16.684565730392933,29.358198940753937
TEST_015,64.34945285320282,68.11258018016815
TEST_016,27.916226312518123,37.5305911898613
TEST_017,29.81435239315033,67.18103349208832
TEST_018,79.75248336791992,86.40390038490295
TEST_019,65.96230447292328,87.2487485408783
TEST_020,11.393909305334091,37.36687749624252
TEST_021,9.119431525468826,28.3058163523674
TEST_022,17.76461649686098,27.99884006381035
TEST_023,6.9030375219881535,25.597776472568512
TEST_024,14.872300960123539,30.107263624668125
TEST_025,22.985836043953896,47.667584270238876
TEST_026,12.459637373685837,46.183642745018005
TEST_027,48.92970561981201,77.97285616397858
TEST_028,24.893207848072052,60.28602242469787
TEST_029,59.710343480110176,61.35636180639267
TEST_030,41.83101907372475,72.2977003455162
TEST_031,10.983826108276844,28.638234585523602
TEST_032,10.809975899755955,35.19939064979553
TEST_033,33.48167568445206,73.91823709011078
TEST_034,19.76798813790083,55.05615323781967
TEST_035,10.886699929833412,22.5326475687325
TEST_036,20.568171218037605,47.25384831428528
TEST_037,53.87980937957764,74.33999598026276
TEST_038,17.559711560606956,53.10849279165269
TEST_039,3.408649619668722,27.710364311933517
TEST_040,19.012544825673103,32.81959518790245
TEST_041,56.39876306056977,87.12357521057129
TEST_042,9.917926546186209,12.782940939068792
TEST_043,13.42947831377387,32.394118160009384
TEST_044,18.732542991638184,46.54760807752609
TEST_045,63.32214683294296,98.31628859043121
TEST_046,11.330346241593361,32.56965517997742
TEST_047,-0.22518164943903682,17.823015600442886
TEST_048,59.00773614645004,71.87968909740448
TEST_049,13.374450542032717,48.51229205727577
TEST_050,62.02009469270706,72.08049654960632
TEST_051,15.098673962056635,34.45192366838455
TEST_052,34.86438289284706,50.874020755290985
TEST_053,25.342687517404556,38.63311693072319
TEST_054,14.373851623386145,47.43070140480995
TEST_055,12.755810841917992,57.05239191651344
TEST_056,39.73442494869232,75.68474352359772
TEST_057,31.786511987447742,49.32965636253357
TEST_058,8.66687647998333,18.526337640359998
TEST_059,25.310370661318306,38.34306478500366
TEST_060,22.691143080592155,53.849342465400696
TEST_061,63.91080647706986,86.50403678417206
TEST_062,22.957922965288162,40.01889497041702
