id,MLM,HLM
TEST_000,2.8126988146040177,17.70535334944725
TEST_001,60.937138398488365,86.07736362351311
TEST_002,51.174055536588035,67.22564266787636
TEST_003,25.225437184174854,62.03757358921899
TEST_004,71.40103810363345,89.60341877407498
TEST_005,72.8163179424074,92.78411070505777
TEST_006,21.359459310770035,45.807120038403404
TEST_007,38.967016173733604,70.20152542326186
TEST_008,3.0301347374916077,11.106527596712112
TEST_009,4.651586087937984,58.069575495190094
TEST_010,10.41064119587342,28.486971226003433
TEST_011,52.44215461942885,86.90985904799568
TEST_012,81.22575812869601,95.79597976472643
TEST_013,36.578025006585655,73.86506199836731
TEST_014,16.52948392762078,36.560234593020546
TEST_015,49.721407890319824,77.71458890702989
TEST_016,66.77655776341757,73.82842236095004
TEST_017,23.751768469810486,57.76914225684272
TEST_018,54.45714030000899,74.81282618310716
TEST_019,28.127314978175693,51.828611228201126
TEST_020,5.88537851969401,16.00884132915073
TEST_021,12.090157427721554,21.759811085131435
TEST_022,14.385892616377937,33.58336653974321
TEST_023,13.133707849515808,37.26915137635337
TEST_024,4.771483958595328,15.379268758826786
TEST_025,11.861938072575464,44.17734874619378
TEST_026,19.096400392138296,58.571180038981964
TEST_027,80.51282631026375,95.33094432618883
TEST_028,31.91941910319858,77.38427453570895
TEST_029,61.11790008015103,62.27053337626987
TEST_030,70.18470068772635,81.86193505922952
TEST_031,7.88544530255927,20.582066393560833
TEST_032,3.011353872716427,30.720925827821095
TEST_033,28.821615709198845,53.129237227969696
TEST_034,18.524471753173405,59.218199054400124
TEST_035,12.318643886182043,20.259956063495743
TEST_036,25.142892946799595,59.09751753012339
TEST_037,60.78682525290383,84.42694743474325
TEST_038,21.89887621336513,58.02299247847663
TEST_039,2.106628318627675,16.59039838446511
TEST_040,66.24302731619942,73.19616774717966
TEST_041,71.07407450675964,98.4032842848036
TEST_042,8.341997158196238,9.992158992422953
TEST_043,6.071298372828298,38.7604296207428
TEST_044,2.4899495351645684,14.425142523315218
TEST_045,85.02598868476021,89.97637761963738
TEST_046,16.811332975824676,49.019399616453384
TEST_047,1.5425419538385339,7.232412820061048
TEST_048,78.16000382105508,84.47930283016629
TEST_049,72.68835637304518,83.97129972775778
TEST_050,81.97954826884799,81.07983602417839
TEST_051,27.44878927866618,41.05775157610576
TEST_052,18.66144657962852,30.684167974525028
TEST_053,34.3202218413353,64.58831661277347
TEST_054,1.4604339039781027,22.023789336284004
TEST_055,2.534148345390956,26.16504364543491
TEST_056,77.40818394554985,81.91361692216661
TEST_057,60.53722318675783,83.3576520284017
TEST_058,0.9104262959832946,4.879172477457258
TEST_059,54.77509233686659,57.74005121654935
TEST_060,1.4246028822122347,5.873359413817525
TEST_061,15.413362946775225,49.804188807805374
TEST_062,48.35144397285249,73.40413928031921
TEST_063,64.32397100660536,82.9003075758616
TEST_064,55.097234911388824,84.064605500963
TEST_065,46.57343195544349,73.1560899151696
TEST_066,27.42302839954694,73.46589333481259
TEST_067,92.730583747228,96.86881634924147
TEST_068,31.49299853377872,70.80111470487383
TEST_069,25.794867301980656,53.29213208622403
TEST_070,30.909642494387096,74.83565741115146
TEST_071,12.510676268074247,47.26548890272777
TEST_072,31.30191531446245,56.50090475877126
TEST_073,51.176361905203926,84.7294635242886
TEST_074,12.964150288866627,31.732189489735497
TEST_075,70.79958120981851,89.27145931455824
TEST_076,82.65709214740329,89.69242970148721
TEST_077,26.4446881496244,37.760905507538055
TEST_078,50.507079892688324,65.29748737812042
TEST_079,1.7718775585914652,1.7542548891570833
TEST_080,62.72001498275333,76.71298848258125
TEST_081,79.71778578228421,91.33964644538032
TEST_082,16.003188946180874,25.50126968158616
TEST_083,7.63565001802312,4.821033693022199
TEST_084,16.827789445718132,39.633742471535996
TEST_085,64.57384824752808,71.07207907570732
TEST_086,25.39210460252232,35.015428894095955
TEST_087,66.4919396241506,89.26235900984871
TEST_088,69.2907515499327,86.31555636723837
TEST_089,42.82253632942836,76.85949272579617
TEST_090,19.461478085981476,42.91402068403032
TEST_091,12.051265024476582,16.89190309908655
TEST_092,50.88858070472876,71.48048248555925
TEST_093,19.21851568751865,43.26400392585331
TEST_094,87.45018045107523,86.69917914602492
TEST_095,32.30052441358566,54.25409277280172
TEST_096,80.01351555188498,92.01538496547275
TEST_097,94.43441496955025,89.17669190300835
TEST_098,2.7224313467741013,11.940957978367805
TEST_099,0.6781064284344513,0.6013310203949611
TEST_100,73.18548825052049,87.8649526172214
TEST_101,23.406168238984215,30.146556430392796
TEST_102,61.25259233845605,85.4378256532881
TEST_103,33.4102144671811,76.483244366116
TEST_104,10.20072263975938,22.32735570934084
TEST_105,55.99709418084886,74.22813839382596
TEST_106,26.304105917612713,42.573819226688805
TEST_107,82.48365057839287,90.89299572838677
TEST_108,75.95073514514499,94.00434030426872
TEST_109,8.581286544601124,10.386856134411776
